,date,date_date,choice:id,value,week_label,week_label_cs,normalized_choice_id,pollster:id,identifier
42,2017-12-21,2017-12-21,ANO,0.3219034545163964,W51/17,týd 51/17,ANO,CVVM,29
43,2017-12-21,2017-12-21,ANO,0.3219034545163964,W51/17,týd 51/17,ANO,Data Collect,6
44,2017-12-21,2017-12-21,ANO,0.3219034545163964,W51/17,týd 51/17,ANO,Ipsos,6
45,2017-12-21,2017-12-21,ANO,0.3219034545163964,W51/17,týd 51/17,ANO,Kantar,44
46,2017-12-21,2017-12-21,ANO,0.3219034545163964,W51/17,týd 51/17,ANO,Median,30
47,2017-12-21,2017-12-21,ANO,0.3219034545163964,W51/17,týd 51/17,ANO,STEM,20
48,2017-12-28,2017-12-28,ANO,0.32046849474543904,W52/17,týd 52/17,ANO,CVVM,29
49,2017-12-28,2017-12-28,ANO,0.32046849474543904,W52/17,týd 52/17,ANO,Data Collect,6
50,2017-12-28,2017-12-28,ANO,0.32046849474543904,W52/17,týd 52/17,ANO,Ipsos,6
51,2017-12-28,2017-12-28,ANO,0.32046849474543904,W52/17,týd 52/17,ANO,Kantar,44
52,2017-12-28,2017-12-28,ANO,0.32046849474543904,W52/17,týd 52/17,ANO,Median,30
53,2017-12-28,2017-12-28,ANO,0.32046849474543904,W52/17,týd 52/17,ANO,STEM,20
54,2018-01-04,2018-01-04,ANO,0.31922107930561183,W01/18,týd 01/18,ANO,CVVM,29
55,2018-01-04,2018-01-04,ANO,0.31922107930561183,W01/18,týd 01/18,ANO,Data Collect,6
56,2018-01-04,2018-01-04,ANO,0.31922107930561183,W01/18,týd 01/18,ANO,Ipsos,6
57,2018-01-04,2018-01-04,ANO,0.31922107930561183,W01/18,týd 01/18,ANO,Kantar,44
58,2018-01-04,2018-01-04,ANO,0.31922107930561183,W01/18,týd 01/18,ANO,Median,30
59,2018-01-04,2018-01-04,ANO,0.31922107930561183,W01/18,týd 01/18,ANO,STEM,20
60,2018-01-11,2018-01-11,ANO,0.31817834967898756,W02/18,týd 02/18,ANO,CVVM,29
61,2018-01-11,2018-01-11,ANO,0.31817834967898756,W02/18,týd 02/18,ANO,Data Collect,6
62,2018-01-11,2018-01-11,ANO,0.31817834967898756,W02/18,týd 02/18,ANO,Ipsos,6
63,2018-01-11,2018-01-11,ANO,0.31817834967898756,W02/18,týd 02/18,ANO,Kantar,44
64,2018-01-11,2018-01-11,ANO,0.31817834967898756,W02/18,týd 02/18,ANO,Median,30
65,2018-01-11,2018-01-11,ANO,0.31817834967898756,W02/18,týd 02/18,ANO,STEM,20
66,2018-01-18,2018-01-18,ANO,0.31733488385651615,W03/18,týd 03/18,ANO,CVVM,29
67,2018-01-18,2018-01-18,ANO,0.31733488385651615,W03/18,týd 03/18,ANO,Data Collect,6
68,2018-01-18,2018-01-18,ANO,0.31733488385651615,W03/18,týd 03/18,ANO,Ipsos,6
69,2018-01-18,2018-01-18,ANO,0.31733488385651615,W03/18,týd 03/18,ANO,Kantar,44
70,2018-01-18,2018-01-18,ANO,0.31733488385651615,W03/18,týd 03/18,ANO,Median,30
71,2018-01-18,2018-01-18,ANO,0.31733488385651615,W03/18,týd 03/18,ANO,STEM,20
72,2018-01-25,2018-01-25,ANO,0.31730166295499357,W04/18,týd 04/18,ANO,CVVM,29
73,2018-01-25,2018-01-25,ANO,0.31730166295499357,W04/18,týd 04/18,ANO,Data Collect,6
74,2018-01-25,2018-01-25,ANO,0.31730166295499357,W04/18,týd 04/18,ANO,Ipsos,6
75,2018-01-25,2018-01-25,ANO,0.31730166295499357,W04/18,týd 04/18,ANO,Kantar,44
76,2018-01-25,2018-01-25,ANO,0.31730166295499357,W04/18,týd 04/18,ANO,Median,30
77,2018-01-25,2018-01-25,ANO,0.31730166295499357,W04/18,týd 04/18,ANO,STEM,20
78,2018-02-01,2018-02-01,ANO,0.3173749065868338,W05/18,týd 05/18,ANO,CVVM,29
79,2018-02-01,2018-02-01,ANO,0.3173749065868338,W05/18,týd 05/18,ANO,Data Collect,6
80,2018-02-01,2018-02-01,ANO,0.3173749065868338,W05/18,týd 05/18,ANO,Ipsos,6
81,2018-02-01,2018-02-01,ANO,0.3173749065868338,W05/18,týd 05/18,ANO,Kantar,44
82,2018-02-01,2018-02-01,ANO,0.3173749065868338,W05/18,týd 05/18,ANO,Median,30
83,2018-02-01,2018-02-01,ANO,0.3173749065868338,W05/18,týd 05/18,ANO,STEM,20
84,2018-02-08,2018-02-08,ANO,0.31720253580234903,W06/18,týd 06/18,ANO,CVVM,29
85,2018-02-08,2018-02-08,ANO,0.31720253580234903,W06/18,týd 06/18,ANO,Data Collect,6
86,2018-02-08,2018-02-08,ANO,0.31720253580234903,W06/18,týd 06/18,ANO,Ipsos,6
87,2018-02-08,2018-02-08,ANO,0.31720253580234903,W06/18,týd 06/18,ANO,Kantar,44
88,2018-02-08,2018-02-08,ANO,0.31720253580234903,W06/18,týd 06/18,ANO,Median,30
89,2018-02-08,2018-02-08,ANO,0.31720253580234903,W06/18,týd 06/18,ANO,STEM,20
90,2018-02-15,2018-02-15,ANO,0.3158530740046207,W07/18,týd 07/18,ANO,CVVM,29
91,2018-02-15,2018-02-15,ANO,0.3158530740046207,W07/18,týd 07/18,ANO,Data Collect,6
92,2018-02-15,2018-02-15,ANO,0.3158530740046207,W07/18,týd 07/18,ANO,Ipsos,6
93,2018-02-15,2018-02-15,ANO,0.3158530740046207,W07/18,týd 07/18,ANO,Kantar,44
94,2018-02-15,2018-02-15,ANO,0.3158530740046207,W07/18,týd 07/18,ANO,Median,30
95,2018-02-15,2018-02-15,ANO,0.3158530740046207,W07/18,týd 07/18,ANO,STEM,20
96,2018-02-22,2018-02-22,ANO,0.3138097559809388,W08/18,týd 08/18,ANO,CVVM,29
97,2018-02-22,2018-02-22,ANO,0.3138097559809388,W08/18,týd 08/18,ANO,Data Collect,6
98,2018-02-22,2018-02-22,ANO,0.3138097559809388,W08/18,týd 08/18,ANO,Ipsos,6
99,2018-02-22,2018-02-22,ANO,0.3138097559809388,W08/18,týd 08/18,ANO,Kantar,44
100,2018-02-22,2018-02-22,ANO,0.3138097559809388,W08/18,týd 08/18,ANO,Median,30
101,2018-02-22,2018-02-22,ANO,0.3138097559809388,W08/18,týd 08/18,ANO,STEM,20
102,2018-03-01,2018-03-01,ANO,0.31177861335550733,W09/18,týd 09/18,ANO,CVVM,29
103,2018-03-01,2018-03-01,ANO,0.31177861335550733,W09/18,týd 09/18,ANO,Data Collect,6
104,2018-03-01,2018-03-01,ANO,0.31177861335550733,W09/18,týd 09/18,ANO,Ipsos,6
105,2018-03-01,2018-03-01,ANO,0.31177861335550733,W09/18,týd 09/18,ANO,Kantar,44
106,2018-03-01,2018-03-01,ANO,0.31177861335550733,W09/18,týd 09/18,ANO,Median,30
107,2018-03-01,2018-03-01,ANO,0.31177861335550733,W09/18,týd 09/18,ANO,STEM,20
108,2018-03-08,2018-03-08,ANO,0.30986046482371093,W10/18,týd 10/18,ANO,CVVM,29
109,2018-03-08,2018-03-08,ANO,0.30986046482371093,W10/18,týd 10/18,ANO,Data Collect,6
110,2018-03-08,2018-03-08,ANO,0.30986046482371093,W10/18,týd 10/18,ANO,Ipsos,6
111,2018-03-08,2018-03-08,ANO,0.30986046482371093,W10/18,týd 10/18,ANO,Kantar,44
112,2018-03-08,2018-03-08,ANO,0.30986046482371093,W10/18,týd 10/18,ANO,Median,30
113,2018-03-08,2018-03-08,ANO,0.30986046482371093,W10/18,týd 10/18,ANO,STEM,20
114,2018-03-15,2018-03-15,ANO,0.3082689026372605,W11/18,týd 11/18,ANO,CVVM,29
115,2018-03-15,2018-03-15,ANO,0.3082689026372605,W11/18,týd 11/18,ANO,Data Collect,6
116,2018-03-15,2018-03-15,ANO,0.3082689026372605,W11/18,týd 11/18,ANO,Ipsos,6
117,2018-03-15,2018-03-15,ANO,0.3082689026372605,W11/18,týd 11/18,ANO,Kantar,44
118,2018-03-15,2018-03-15,ANO,0.3082689026372605,W11/18,týd 11/18,ANO,Median,30
119,2018-03-15,2018-03-15,ANO,0.3082689026372605,W11/18,týd 11/18,ANO,STEM,20
120,2018-03-22,2018-03-22,ANO,0.30704396846518517,W12/18,týd 12/18,ANO,CVVM,29
121,2018-03-22,2018-03-22,ANO,0.30704396846518517,W12/18,týd 12/18,ANO,Data Collect,6
122,2018-03-22,2018-03-22,ANO,0.30704396846518517,W12/18,týd 12/18,ANO,Ipsos,6
123,2018-03-22,2018-03-22,ANO,0.30704396846518517,W12/18,týd 12/18,ANO,Kantar,44
124,2018-03-22,2018-03-22,ANO,0.30704396846518517,W12/18,týd 12/18,ANO,Median,30
125,2018-03-22,2018-03-22,ANO,0.30704396846518517,W12/18,týd 12/18,ANO,STEM,20
126,2018-03-29,2018-03-29,ANO,0.30619468787133286,W13/18,týd 13/18,ANO,CVVM,29
127,2018-03-29,2018-03-29,ANO,0.30619468787133286,W13/18,týd 13/18,ANO,Data Collect,6
128,2018-03-29,2018-03-29,ANO,0.30619468787133286,W13/18,týd 13/18,ANO,Ipsos,6
129,2018-03-29,2018-03-29,ANO,0.30619468787133286,W13/18,týd 13/18,ANO,Kantar,44
130,2018-03-29,2018-03-29,ANO,0.30619468787133286,W13/18,týd 13/18,ANO,Median,30
131,2018-03-29,2018-03-29,ANO,0.30619468787133286,W13/18,týd 13/18,ANO,STEM,20
132,2018-04-05,2018-04-05,ANO,0.3053954770572404,W14/18,týd 14/18,ANO,CVVM,29
133,2018-04-05,2018-04-05,ANO,0.3053954770572404,W14/18,týd 14/18,ANO,Data Collect,6
134,2018-04-05,2018-04-05,ANO,0.3053954770572404,W14/18,týd 14/18,ANO,Ipsos,6
135,2018-04-05,2018-04-05,ANO,0.3053954770572404,W14/18,týd 14/18,ANO,Kantar,44
136,2018-04-05,2018-04-05,ANO,0.3053954770572404,W14/18,týd 14/18,ANO,Median,30
137,2018-04-05,2018-04-05,ANO,0.3053954770572404,W14/18,týd 14/18,ANO,STEM,20
138,2018-04-12,2018-04-12,ANO,0.3046787750132305,W15/18,týd 15/18,ANO,CVVM,29
139,2018-04-12,2018-04-12,ANO,0.3046787750132305,W15/18,týd 15/18,ANO,Data Collect,6
140,2018-04-12,2018-04-12,ANO,0.3046787750132305,W15/18,týd 15/18,ANO,Ipsos,6
141,2018-04-12,2018-04-12,ANO,0.3046787750132305,W15/18,týd 15/18,ANO,Kantar,44
142,2018-04-12,2018-04-12,ANO,0.3046787750132305,W15/18,týd 15/18,ANO,Median,30
143,2018-04-12,2018-04-12,ANO,0.3046787750132305,W15/18,týd 15/18,ANO,STEM,20
144,2018-04-19,2018-04-19,ANO,0.3045516205078896,W16/18,týd 16/18,ANO,CVVM,29
145,2018-04-19,2018-04-19,ANO,0.3045516205078896,W16/18,týd 16/18,ANO,Data Collect,6
146,2018-04-19,2018-04-19,ANO,0.3045516205078896,W16/18,týd 16/18,ANO,Ipsos,6
147,2018-04-19,2018-04-19,ANO,0.3045516205078896,W16/18,týd 16/18,ANO,Kantar,44
148,2018-04-19,2018-04-19,ANO,0.3045516205078896,W16/18,týd 16/18,ANO,Median,30
149,2018-04-19,2018-04-19,ANO,0.3045516205078896,W16/18,týd 16/18,ANO,STEM,20
150,2018-04-26,2018-04-26,ANO,0.3042010083381137,W17/18,týd 17/18,ANO,CVVM,29
151,2018-04-26,2018-04-26,ANO,0.3042010083381137,W17/18,týd 17/18,ANO,Data Collect,6
152,2018-04-26,2018-04-26,ANO,0.3042010083381137,W17/18,týd 17/18,ANO,Ipsos,6
153,2018-04-26,2018-04-26,ANO,0.3042010083381137,W17/18,týd 17/18,ANO,Kantar,44
154,2018-04-26,2018-04-26,ANO,0.3042010083381137,W17/18,týd 17/18,ANO,Median,30
155,2018-04-26,2018-04-26,ANO,0.3042010083381137,W17/18,týd 17/18,ANO,STEM,20
156,2018-05-03,2018-05-03,ANO,0.3030668226431097,W18/18,týd 18/18,ANO,CVVM,29
157,2018-05-03,2018-05-03,ANO,0.3030668226431097,W18/18,týd 18/18,ANO,Data Collect,6
158,2018-05-03,2018-05-03,ANO,0.3030668226431097,W18/18,týd 18/18,ANO,Ipsos,6
159,2018-05-03,2018-05-03,ANO,0.3030668226431097,W18/18,týd 18/18,ANO,Kantar,44
160,2018-05-03,2018-05-03,ANO,0.3030668226431097,W18/18,týd 18/18,ANO,Median,30
161,2018-05-03,2018-05-03,ANO,0.3030668226431097,W18/18,týd 18/18,ANO,STEM,20
162,2018-05-10,2018-05-10,ANO,0.30189994422613403,W19/18,týd 19/18,ANO,CVVM,29
163,2018-05-10,2018-05-10,ANO,0.30189994422613403,W19/18,týd 19/18,ANO,Data Collect,6
164,2018-05-10,2018-05-10,ANO,0.30189994422613403,W19/18,týd 19/18,ANO,Ipsos,6
165,2018-05-10,2018-05-10,ANO,0.30189994422613403,W19/18,týd 19/18,ANO,Kantar,44
166,2018-05-10,2018-05-10,ANO,0.30189994422613403,W19/18,týd 19/18,ANO,Median,30
167,2018-05-10,2018-05-10,ANO,0.30189994422613403,W19/18,týd 19/18,ANO,STEM,20
168,2018-05-17,2018-05-17,ANO,0.3007599788536237,W20/18,týd 20/18,ANO,CVVM,29
169,2018-05-17,2018-05-17,ANO,0.3007599788536237,W20/18,týd 20/18,ANO,Data Collect,6
170,2018-05-17,2018-05-17,ANO,0.3007599788536237,W20/18,týd 20/18,ANO,Ipsos,6
171,2018-05-17,2018-05-17,ANO,0.3007599788536237,W20/18,týd 20/18,ANO,Kantar,44
172,2018-05-17,2018-05-17,ANO,0.3007599788536237,W20/18,týd 20/18,ANO,Median,30
173,2018-05-17,2018-05-17,ANO,0.3007599788536237,W20/18,týd 20/18,ANO,STEM,20
174,2018-05-24,2018-05-24,ANO,0.3004007523268781,W21/18,týd 21/18,ANO,CVVM,29
175,2018-05-24,2018-05-24,ANO,0.3004007523268781,W21/18,týd 21/18,ANO,Data Collect,6
176,2018-05-24,2018-05-24,ANO,0.3004007523268781,W21/18,týd 21/18,ANO,Ipsos,6
177,2018-05-24,2018-05-24,ANO,0.3004007523268781,W21/18,týd 21/18,ANO,Kantar,44
178,2018-05-24,2018-05-24,ANO,0.3004007523268781,W21/18,týd 21/18,ANO,Median,30
179,2018-05-24,2018-05-24,ANO,0.3004007523268781,W21/18,týd 21/18,ANO,STEM,20
180,2018-05-31,2018-05-31,ANO,0.3010128684729375,W22/18,týd 22/18,ANO,CVVM,29
181,2018-05-31,2018-05-31,ANO,0.3010128684729375,W22/18,týd 22/18,ANO,Data Collect,6
182,2018-05-31,2018-05-31,ANO,0.3010128684729375,W22/18,týd 22/18,ANO,Ipsos,6
183,2018-05-31,2018-05-31,ANO,0.3010128684729375,W22/18,týd 22/18,ANO,Kantar,44
184,2018-05-31,2018-05-31,ANO,0.3010128684729375,W22/18,týd 22/18,ANO,Median,30
185,2018-05-31,2018-05-31,ANO,0.3010128684729375,W22/18,týd 22/18,ANO,STEM,20
186,2018-06-07,2018-06-07,ANO,0.3016173391180706,W23/18,týd 23/18,ANO,CVVM,29
187,2018-06-07,2018-06-07,ANO,0.3016173391180706,W23/18,týd 23/18,ANO,Data Collect,6
188,2018-06-07,2018-06-07,ANO,0.3016173391180706,W23/18,týd 23/18,ANO,Ipsos,6
189,2018-06-07,2018-06-07,ANO,0.3016173391180706,W23/18,týd 23/18,ANO,Kantar,44
190,2018-06-07,2018-06-07,ANO,0.3016173391180706,W23/18,týd 23/18,ANO,Median,30
191,2018-06-07,2018-06-07,ANO,0.3016173391180706,W23/18,týd 23/18,ANO,STEM,20
192,2018-06-14,2018-06-14,ANO,0.30208615314610543,W24/18,týd 24/18,ANO,CVVM,29
193,2018-06-14,2018-06-14,ANO,0.30208615314610543,W24/18,týd 24/18,ANO,Data Collect,6
194,2018-06-14,2018-06-14,ANO,0.30208615314610543,W24/18,týd 24/18,ANO,Ipsos,6
195,2018-06-14,2018-06-14,ANO,0.30208615314610543,W24/18,týd 24/18,ANO,Kantar,44
196,2018-06-14,2018-06-14,ANO,0.30208615314610543,W24/18,týd 24/18,ANO,Median,30
197,2018-06-14,2018-06-14,ANO,0.30208615314610543,W24/18,týd 24/18,ANO,STEM,20
198,2018-06-21,2018-06-21,ANO,0.30272856295512635,W25/18,týd 25/18,ANO,CVVM,29
199,2018-06-21,2018-06-21,ANO,0.30272856295512635,W25/18,týd 25/18,ANO,Data Collect,6
200,2018-06-21,2018-06-21,ANO,0.30272856295512635,W25/18,týd 25/18,ANO,Ipsos,6
201,2018-06-21,2018-06-21,ANO,0.30272856295512635,W25/18,týd 25/18,ANO,Kantar,44
202,2018-06-21,2018-06-21,ANO,0.30272856295512635,W25/18,týd 25/18,ANO,Median,30
203,2018-06-21,2018-06-21,ANO,0.30272856295512635,W25/18,týd 25/18,ANO,STEM,20
204,2018-06-28,2018-06-28,ANO,0.30249572448152634,W26/18,týd 26/18,ANO,CVVM,29
205,2018-06-28,2018-06-28,ANO,0.30249572448152634,W26/18,týd 26/18,ANO,Data Collect,6
206,2018-06-28,2018-06-28,ANO,0.30249572448152634,W26/18,týd 26/18,ANO,Ipsos,6
207,2018-06-28,2018-06-28,ANO,0.30249572448152634,W26/18,týd 26/18,ANO,Kantar,44
208,2018-06-28,2018-06-28,ANO,0.30249572448152634,W26/18,týd 26/18,ANO,Median,30
209,2018-06-28,2018-06-28,ANO,0.30249572448152634,W26/18,týd 26/18,ANO,STEM,20
210,2018-07-05,2018-07-05,ANO,0.3021865728462217,W27/18,týd 27/18,ANO,CVVM,29
211,2018-07-05,2018-07-05,ANO,0.3021865728462217,W27/18,týd 27/18,ANO,Data Collect,6
212,2018-07-05,2018-07-05,ANO,0.3021865728462217,W27/18,týd 27/18,ANO,Ipsos,6
213,2018-07-05,2018-07-05,ANO,0.3021865728462217,W27/18,týd 27/18,ANO,Kantar,44
214,2018-07-05,2018-07-05,ANO,0.3021865728462217,W27/18,týd 27/18,ANO,Median,30
215,2018-07-05,2018-07-05,ANO,0.3021865728462217,W27/18,týd 27/18,ANO,STEM,20
216,2018-07-12,2018-07-12,ANO,0.3018810837461313,W28/18,týd 28/18,ANO,CVVM,29
217,2018-07-12,2018-07-12,ANO,0.3018810837461313,W28/18,týd 28/18,ANO,Data Collect,6
218,2018-07-12,2018-07-12,ANO,0.3018810837461313,W28/18,týd 28/18,ANO,Ipsos,6
219,2018-07-12,2018-07-12,ANO,0.3018810837461313,W28/18,týd 28/18,ANO,Kantar,44
220,2018-07-12,2018-07-12,ANO,0.3018810837461313,W28/18,týd 28/18,ANO,Median,30
221,2018-07-12,2018-07-12,ANO,0.3018810837461313,W28/18,týd 28/18,ANO,STEM,20
222,2018-07-19,2018-07-19,ANO,0.3016175216678501,W29/18,týd 29/18,ANO,CVVM,29
223,2018-07-19,2018-07-19,ANO,0.3016175216678501,W29/18,týd 29/18,ANO,Data Collect,6
224,2018-07-19,2018-07-19,ANO,0.3016175216678501,W29/18,týd 29/18,ANO,Ipsos,6
225,2018-07-19,2018-07-19,ANO,0.3016175216678501,W29/18,týd 29/18,ANO,Kantar,44
226,2018-07-19,2018-07-19,ANO,0.3016175216678501,W29/18,týd 29/18,ANO,Median,30
227,2018-07-19,2018-07-19,ANO,0.3016175216678501,W29/18,týd 29/18,ANO,STEM,20
228,2018-07-26,2018-07-26,ANO,0.3013365731193067,W30/18,týd 30/18,ANO,CVVM,29
229,2018-07-26,2018-07-26,ANO,0.3013365731193067,W30/18,týd 30/18,ANO,Data Collect,6
230,2018-07-26,2018-07-26,ANO,0.3013365731193067,W30/18,týd 30/18,ANO,Ipsos,6
231,2018-07-26,2018-07-26,ANO,0.3013365731193067,W30/18,týd 30/18,ANO,Kantar,44
232,2018-07-26,2018-07-26,ANO,0.3013365731193067,W30/18,týd 30/18,ANO,Median,30
233,2018-07-26,2018-07-26,ANO,0.3013365731193067,W30/18,týd 30/18,ANO,STEM,20
234,2018-08-02,2018-08-02,ANO,0.3010519898033038,W31/18,týd 31/18,ANO,CVVM,29
235,2018-08-02,2018-08-02,ANO,0.3010519898033038,W31/18,týd 31/18,ANO,Data Collect,6
236,2018-08-02,2018-08-02,ANO,0.3010519898033038,W31/18,týd 31/18,ANO,Ipsos,6
237,2018-08-02,2018-08-02,ANO,0.3010519898033038,W31/18,týd 31/18,ANO,Kantar,44
238,2018-08-02,2018-08-02,ANO,0.3010519898033038,W31/18,týd 31/18,ANO,Median,30
239,2018-08-02,2018-08-02,ANO,0.3010519898033038,W31/18,týd 31/18,ANO,STEM,20
240,2018-08-09,2018-08-09,ANO,0.3007782415079704,W32/18,týd 32/18,ANO,CVVM,29
241,2018-08-09,2018-08-09,ANO,0.3007782415079704,W32/18,týd 32/18,ANO,Data Collect,6
242,2018-08-09,2018-08-09,ANO,0.3007782415079704,W32/18,týd 32/18,ANO,Ipsos,6
243,2018-08-09,2018-08-09,ANO,0.3007782415079704,W32/18,týd 32/18,ANO,Kantar,44
244,2018-08-09,2018-08-09,ANO,0.3007782415079704,W32/18,týd 32/18,ANO,Median,30
245,2018-08-09,2018-08-09,ANO,0.3007782415079704,W32/18,týd 32/18,ANO,STEM,20
246,2018-08-16,2018-08-16,ANO,0.30034239932955353,W33/18,týd 33/18,ANO,CVVM,29
247,2018-08-16,2018-08-16,ANO,0.30034239932955353,W33/18,týd 33/18,ANO,Data Collect,6
248,2018-08-16,2018-08-16,ANO,0.30034239932955353,W33/18,týd 33/18,ANO,Ipsos,6
249,2018-08-16,2018-08-16,ANO,0.30034239932955353,W33/18,týd 33/18,ANO,Kantar,44
250,2018-08-16,2018-08-16,ANO,0.30034239932955353,W33/18,týd 33/18,ANO,Median,30
251,2018-08-16,2018-08-16,ANO,0.30034239932955353,W33/18,týd 33/18,ANO,STEM,20
252,2018-08-23,2018-08-23,ANO,0.30062652910407495,W34/18,týd 34/18,ANO,CVVM,29
253,2018-08-23,2018-08-23,ANO,0.30062652910407495,W34/18,týd 34/18,ANO,Data Collect,6
254,2018-08-23,2018-08-23,ANO,0.30062652910407495,W34/18,týd 34/18,ANO,Ipsos,6
255,2018-08-23,2018-08-23,ANO,0.30062652910407495,W34/18,týd 34/18,ANO,Kantar,44
256,2018-08-23,2018-08-23,ANO,0.30062652910407495,W34/18,týd 34/18,ANO,Median,30
257,2018-08-23,2018-08-23,ANO,0.30062652910407495,W34/18,týd 34/18,ANO,STEM,20
258,2018-08-30,2018-08-30,ANO,0.30091084894757714,W35/18,týd 35/18,ANO,CVVM,29
259,2018-08-30,2018-08-30,ANO,0.30091084894757714,W35/18,týd 35/18,ANO,Data Collect,6
260,2018-08-30,2018-08-30,ANO,0.30091084894757714,W35/18,týd 35/18,ANO,Ipsos,6
261,2018-08-30,2018-08-30,ANO,0.30091084894757714,W35/18,týd 35/18,ANO,Kantar,44
262,2018-08-30,2018-08-30,ANO,0.30091084894757714,W35/18,týd 35/18,ANO,Median,30
263,2018-08-30,2018-08-30,ANO,0.30091084894757714,W35/18,týd 35/18,ANO,STEM,20
264,2018-09-06,2018-09-06,ANO,0.3011810925128588,W36/18,týd 36/18,ANO,CVVM,29
265,2018-09-06,2018-09-06,ANO,0.3011810925128588,W36/18,týd 36/18,ANO,Data Collect,6
266,2018-09-06,2018-09-06,ANO,0.3011810925128588,W36/18,týd 36/18,ANO,Ipsos,6
267,2018-09-06,2018-09-06,ANO,0.3011810925128588,W36/18,týd 36/18,ANO,Kantar,44
